53277	NORTHEAST AIR SOLUTIONS	3 LOPEZ ROAD		WILMINGTON	MA	01887	978 988 2000	978 988 2200	CRAIG POLIN - P/A	TIM	MIKE				
67845	SOUTHWEST MECHANICAL,INC.	726 COTTAGE STREET		SHOREWOOD	IL	60404	815 478 3192	815 478 4270							
78140	WATKINS PATTERN COMPANY	8630 HARRIET AVENUE SOUTH		BLOOMINGTON,	MN	55420	952 887 7888	952 887 7889							
58680	PROCTOR MECHANICAL CORP.	1100 HOAK DRIVE		W.DES MOINES	IA	50265-2631	515 288 2251	515 288 2722	JOE / MIKE PROCTOR	RAY CONWAY, GLEN BECK	MIKE GAGEN	Shon Smith - Shop Foreman	ship ppd per customer request	ship ppd per customer request               Jim Reese cell # 515-681-4839	
66350	SHOULDICE BROTHERS	400 WEST DICKMAN ROAD		BATTLE CREEK	MI	49015	269 962 5579	269 962 8114	LEE WALKER						
58717	PROGRESSIVE HTG & COOLING	10250 VALLEY VIEW ROAD		EDEN PRAIRIE	MN	55344	952 942 5000	952 942 5791							
6325	ASPENAIR HEATING & COOLNG	308 SW 15TH STREET	SUITE 25	FOREST LAKE	MN	55025	651 982 2626	651 982 5911							
37460	JIT POWDER COATING CO.	21020 EATON AVENUE	PO BOX 327	FARMINGTON	MN	55024-0327	651 463 4664	651 463 4627	JERRY JOHNSON						
6790	B & B PLUMBING & HEATING	348 NORTH MAIN AVENUE		SIOUX CENTER	IA	51250	712 722 2750	712 722 2765	Keith						
16385	CLIMATECH HTG & COOLING	228 MUELLER STREET		WRIGHTSTOWN,	WI	54180	920 532 4721	920 532 0922							
10630	BOMBARD MECHANICAL	3933 WEST ALI BABA		LAS VEGAS	NV	89118	702 940 4822	702 940 4833							
14693	CEDAR HEATING & A/C, LLC	8921 RICE LAKE ROAD		MAPLE GROVE,	MN	55369	763 420 4479	763 420 9608	RAY CEDAR  CELL: 763-227-0768						
6046	ARCHER DANIELS MIDLAND	P.O. BOX 74		RED WING	MN	55066	651 388 7111	651 388 9488							
18522	CORTRON CORPORATION	7855 RANCHERS ROAD		FRIDLEY	MN	55432	763 572 1555	763 572 0364	DO NOT QUOTE / SELL / OR ASSOCIATE WITH	THIS COMPANY - CK W/ DIANNA BEFORE DOING	ANYTHING W/THIS GUY!  4/3/08				
16253	CLEARBROOK ELECTRIC	204 HIGHWAY 92 SW		CLEARBROOK	MN	56634	218 776 3995	218 776 2341							
68085	SPECIALTY FABRICATORS INC	10 MARIANNE DRIVE	SUITE 102	YORK	PA	17402	717 767 5110	717 767 5211							
18535	COTTAGE SHEET METAL LLC	6646 WEST 99TH STREET		CHICAGO RIDGE	IL	60415	708 599 2992	708 599 0502							
71405	TEMP-RITE, INC.	13216 210TH AVENUE NE		THIEF RVER FLLS	MN	56701	218 681 1267	218 681 3185							
77705	F.D. WALSH'S INC.	9976 COUNTY ROAD 49		BOTTINEAU	ND	58318	701 228 3525	701 228 2362	Pepper cell #701-201-0241            gk2/05						
24045	ANDY J. EGAN CO., INC.	2001 WALDORF N.W.	SUITE 200	GRAND RAPIDS,	MI	49544	616 791 9952	616 791 1037							
30295	GLOBAL FINISHING SOLUTION	P.O. BOX 250		OSSEO,	WI	54758	800 848 8738	715 597 8309	ALWAYS SHIP UPS COLLECT UNDER THEIR OWN	UPS SHIPPER #  - IT IS ON THEIR PO'S!!			ELBOWS ALWAYS L/S PER RHONDA	always ship ups collect	
29624	GENESIS HTG & AIR COND.	15021 MANITOU ROAD		PRIOR LAKE	MN	55372	952 447 3762	952 447 2836							
55330	PALLET SERVICE CORP.	11201 90TH AVENUE NORTH		MAPLE GROVE,	MN	55369-4048	763 391 8020	763 391 3026							
77125	WD MECHANICAL, INC.	16295 228TH AVEUNE N.W.		ELK RIVER,	MN	55330	612 919 3622	763 263 0005							
7182	BNO SHEETMETAL, INC.	P.O. BOX 70		HUTCHINSON	MN	55350	320 234 8301	320 234 8302	NEAL OLESON  PRES.  EST.	BRUCE OHLAND V. PRES.  EST.					
73475	TRADEWINDS FIREPLACE HVAC	27589 HIGHWAY 65 N.E.		ISANTI	MN	55040	763 434 8887	763 444 4567	Rick						
9545	THE BERND GROUP	P.O. BOX 2245		DUNEDIN	FL	34697	727 736 2288	727 735 0909							
39945	KELLEY BROTHERS LC	37100 AMRHEIN ROAD		LIVONIA	MI	48150	734 462 6266	734 462 6223							
16055	CITY PLUMBING & HTG CO.	P.O. BOX 620		ST.JOSEPH	MI	49085	269 983 6595	269 983 2040	Jerold Wojahn Purchaser (GK 2/05)	DOUG DUVAL	BRAD ALLEN				
65996	J.E. SHEKELL, INC.	424 WEST TENNESSEE STREET		EVANSVILLE,	IN	47710	812 425 9131	812 435 1440							
51062	MONTEFUSCO HTG & SHT MTL	2200 WEST ALTORFER DRIVE		PEORIA	IL	61615	309 691 7400	309 691 7402							
21895	DISPLAY ARTS WORLDWIDE	7839 ELM STREET N.E.		FRIDLEY,	MN	55432	763 571 0260	763 571 1530							
67690	SOUTHLAND INDUSTRIES	11721 183RD STREET	P.O. BOX 6070	ARTESIA	CA	90702	949 440 5000	949 756 3208							
58455	PRICEDUCT.COM	5900 MAIN STREET N.E.		MINNEAPOLIS,	MN	55432-5439	877 572 0000	0 0000							
49957	MIDWEST MECH. SOLUTIONS	5831 CEDAR LAKE ROAD		MINNEAPOLIS	MN	55416	952 525 2004	952 525 2051							
53610	NORTHWESTERN INDUSTRIAL	P.O. BOX 38		ELBURN	IL	60119	630 406 8200	630 365 1432							
27990	FORTE MECHANICAL	8811 E.RESEARCH CENTER RD		NEW HOPE,	MN	55428	763 536 9500	763 536 9506	Tom Cell 612-978-6282						
28090	FRANKLIN HOLWERDA CO.	2509 29TH STREET S.W.	P.O. BOX 9100	WYOMING,	MI	49519	616 538 3231	616 538 2797					** zip code is o.k. **                      Orders Custom Sleeve's w/2" Standoff see    order 769962 (bn)(8-08)		
45541	MC DONALD SUPPLY (PC 607)	DIV OF HAJOCA CORPORATION	PO BOX 951	BATON ROUGE	LA	70821-0951	877 269 0044	225 295 4265							
34580	HICKENBOTTOM, INC.	2074 HEMLOCK AVENUE		FAIRFIELD	IA	52556	641 472 4786	641 472 4419					Terry Holcomb only person authorized to give p.o's  3/99 SM		
76280	VARNER HEATING & COOLING	776 35TH STREET NW		BUFFALO	MN	55313	612 685 0737	763 684 0320							
31810	GROSS PLUMBING INC.	6843 LAKE AVE		ELYRIA	OH	44035-2149	440 244 0157	440 245 2085							
35170	HOLT SUPPLY COMPANY	2441 SOUTH MAIN STREET	P.O. BOX 1365	BLOOMINGTON	IL	61702-1365	309 820 0566	309 820 0545							
47898	MECHANICAL SERVICES INC.	5211 130TH STREET NORTH		HUGO	MN	55038	651 407 6944	0 0000							
74270	TRUSTMARK INSURANCE	400 FIELD DRIVE		LAKE FOREST	IL	60045	847 283 1044	847 234 1781	RICHARD WHITE						
27660	FORCED AIR ONE	6768 158TH LANE NW		RAMSEY	MN	55303	612 616 6459	0 0000							
64547	KERMIT B. SCHULZ & SONS	39 NORFOLK ROAD		MILLIS	MA	02054	508 376 5545	508 376 4166					7/2006 - SEE DIANNA OR JESSIE B/4 QUOTING ORENTERING AN ORDER.		
47355	MASTER SHEET METAL, INC.	1648 AUIKI STREET		HONOLULU	HI	96819	808 847 2128	808 847 2131							
13755	CAMBREX CHARLES CITY,INC.	1205 ELEVENTH STREET		CHARLES CITY,	IA	50616	641 257 1043	641 228 4152							
40005	KEY WEST METAL INDUSTRIES	13831 SOUTH KOSTNER		CRESTWOOD,	IL	60045	708 371 1470	708 371 1570							
79600	W.A. WHITNEY COMPANY	PO BOX 457		HUTCHINSON	KS	67504-0457	800 338 5471	815 964 3175	DONALD WHITNEY	GREG WHITNEY	BECKIE WALLACE				
16495	COASTAL SHEET METAL CORP.	10444 OAK MEADOW LANE		LAKE WORTH	FL	33467	561 642 8101	561 434 0036							
52040	NATIONAL FURNACE & A/C	3421 SOUTH 7TH		LINCOLN	NE	68502	402 436 3492	402 436 3448							
64652	SCHWALBACH HARDWARE	    WORTHINGTON	193 9TH STREET	WINDOM	MN	56101-1770	507 831 1817	508 731 5343						Worthington 507-376-4555	
74655	UNIFAB, INC.	3850 EDGEWOOD AVENUE		ST. LOUIS PARK	MN	66426	952 926 6713	952 926 9603							
49830	MIDWEST FURNACE CO.,INC.	1018 GLEN FLORA AVENUE		WAUKEGAN	IL	60099	847 623 3431	847 623 3433							
17725	S.CONLEY SALES, INC.	P.O. BOX 1523		BOZEMAN	MT	59771-1523	406 585 7333	406 585 7666	TOM BROWN	Scot Spratt					
37052	INDUSTRIAL S/M LLC	P.O. BOX 17562		SHREVEPORT	LA	71138	318 635 9941	318 635 0884							
10555	BOILER SERVICES, INC.	10327 FLANDERS STREET NE		BLAINE	MN	55449	763 784 8178	763 784 8307			JIM BRENINGAN				
28046	FRANCE MECHANICAL CORP.	P.O. BOX 646		EDWARDSVILLE	IL	62025-0646	618 656 3202	618 656 2418							
56454	PERHAM MACHINE & REPAIR	42567 450TH AVENUE SOUTH	P.O. BOX 451	PERHAM	MN	56573	218 346 5222	218 346 5294							
65196	SENTINEL PROPERTY MGMNT	445 MINNESOTA STREET	SUITE 730	ST. PAUL	MN	55101	651 291 5338	651 291 9636							
42893	LOWELL LARSON HTG & A/C	47987 240TH AVENUE		MC GREGOR	MN	55760	218 426 3648	218 426 3648							
73090	TODD'S REFRIGERATION	5210 WEST 6TH STREET		WINONA	MN	55987	507 454 8799	507 452 4999							
57655	POLARIS INDUSTRIES, INC.	2100 HIGHWAY 55		MEDINA	MN	55340	763 542 0500	763 542 0528							
63505	S R MECHANICAL, INC.	7320 OXFORD STREET	SUITE 200	ST.LOUIS PARK	MN	55426	952 933 6933	952 933 1484	BEN EXT 107						
28310	FREIER'S ELECTRIC & HTG	240 NORTH BROADWAY		ELLSWORTH	WI	54011	715 273 3658	715 273 3464							
46650	MANECKE HEATING & COOLING	615 2ND STREET NE		FOSSTON	MN	56542-1515	218 435 6781	218 435 6781							
16210	CLASSIC AIR, INC.	1576 VON BRAUN TRAIL		ELK GROVE VLLGE	IL	60007	847 322 6936	847 608 9234							
47242	MASSOP ELECTRIC INC.	1409 SILVER STREET EAST		MAPLETON	MN	56065	507 524 3726	507 524 3099					*** NO STANDING DRIVES EVER ***         BN    *** PER. BILL LEWIS ***                   11-08		
32246	H.E.A.T. MECHANICAL INC.	317 ELM AVENUE	P.O. BOX 964	MOOSE LAKE	MN	55767	218 485 8565	218 485 8565					ZIP CODE IS O.K. 10/09 SM		
58709	PROFILE POWDER COATING	21050 COMMERCE BOULEVARD	P.O. BOX 69	ROGERS	MN	55374-0069	763 428 4990	763 428 8237							
44891	M&M MACHINE AND FAB, INC.	100 HOLIDAY AVENUE EAST		CANNON FALLS	MN	55009	507 263 9630	507 263 9639	JIM HOLDTZ						
43905	LLOYD'S PLBG & HTG, CORP	2352 WEST HWY 14	P.O. BOX 2888	JANESVILLE,	WI	53547-2888	608 756 2626	608 756 0677							
6028	APPLIED PRODUCTS INC.	P.O. BOX 10229		LOVES PARK	IL	61115	815 633 3825	815 633 2385							
41963	LAC COURTE OREILLES	 TRIBAL GOVERNMENT	13394 W.TREPANIA ROAD	HAYWARD	WI	54843	715 634 8934	715 634 4797							
62310	ROCKY MOUNTAIN MECH. INC.	3959 WHIPPOORWILL DRIVE		MISSOULA	MT	59808	406 728 3622	406 542 3622							
36960	INDUSTRIAL HYGIENE	SERVICE CORP. SUITE # 500	4205 WHITE BEAR PKWY	VADNAIS HEIGHTS	MN	55110	651 766 9811	651 766 9822							
42490	LANDON HVAC, INC.	1403 HERITAGE DRIVE	SUITE C	NORTHFIELD	MN	55057	507 645 7224	507 645 6027	Jeff            cell: 612-363-8252	SETH					
41990	LACINY BROTHERS, INC.	6622 VERNON AVENUE		ST. LOUIS	MO	63130	314 862 8330	314 862 8332							
14025	CARDINAL AG	P.O. BOX 340		SPRING GREEN	WI	53588	608 588 3878	608 588 3861							
5458	AMERILAB TECHNOLOGIES INC	ATTENTION: ACCTS PAYABLE	2765 NIAGARA LANE NO	PLYMOUTH	MN	55447	763 525 1262	763 525 1285							
12910	BUMBLEBEE MECHANICAL,INC.	1609 WEST COUNTY ROAD 42	SUITE 281	BURNSVILLE	MN	55306	952 895 5455	952 895 1661				               5078674		ALL UPS SHIPPMENTS MUST GO ON THEIR UPS     ACCOUNT # 560098 JR	
14260	CARLSON DULUTH COMPANY	2901 HELM STREET		DULUTH	MN	55806	218 727 0063	218 727 4081					BOB CELL 218-348-7918		
28242	FRED'S PLUMBING & HTG.INC	106 MAIN STREET	P.O.BOX 362	HOSPERS	IA	51238	712 752 8525	712 752 8532					** ZIP CODE IS O.K. **		
70880	TANGENT AIR, INC.	127 EDISON AVENUE		CIRCLEVILLE	OH	43113	740 474 1114	740 420 6054	John Morehead						
69960	SUPERIOR SPIRAL, INC.	200 SPORTSMAN CLUB ROAD		RUSSELLVILLE	KY	42276	270 726 1503	270 726 1504	PHIL EBERT - OWNER				see jessie before shipping next order       10/25/05		
4395	ALL AMERICAN PLBG & HTG.	709 4TH STREET EAST		HORACE	ND	58047	701 356 5325	701 356 5357							
37720	J & S MECHANICAL, INC.	228 LEWIS AVENUE SOUTH	P.O. BOX 128	WATERTOWN	MN	55388	952 955 2627	952 955 2917							
37715	JTD SPIRAL, INC. /	MORRIS SHEET METAL	P.O. BOX 8007	FORT WAYNE	IN	46898-8007	260 497 1300	260 489 5798							
26555	FARRELL'S HEATING & A/C	P.O. BOX 663		SIOUX CITY	IA	51102-0663	402 494 2227	402 494 2377	Rick or kevin						
64543	SCHULTHEIS BROTHERS CO.	1001 MILLERS LANE	P.O. BOX 14098	PITTSBURGH	PA	15239	412 793 8000	412 793 3685							
48216	MEIER TOOL & ENGINEERING	875 LUND BOULEVARD		ANOKA	MN	55303	763 427 6275	763 427 9242							
17615	COMMERCIAL MECHANICAL	  MAINTENANCE, INC.	1321 190TH AVE. NW	CEDAR	MN	55011	612 325 7894	763 434 6323		MARK RODORIGO / CHUCK B. 612-685-2384		JOHN MORRELL 612-685-2031	BILL WINKLES CELL 612-685-2502              RICH'S CELL 612-282-2736                    TONY V CELL 612-685-6108  WAYNE 612-490-4503	Rob  612-685-2564                           EMAIL COMFIRMING TO:AGUATAM@CPANDH.COM	
69035	THE STELLAR GROUP	2900 HARTLEY ROAD		JACKSONVILLE	FL	32257	904 899 9311	904 262 6327	Telephone 904-899-9826 Leonel	Tom Quick 904-899-9413					
25950	EVEN-AIRE SYSTEM	12652 CLEAR LINE ROAD NW		SHEVLIN	MN	56676	218 785 2137	218 785 2515	                                          SM						
54537	OPTIMUM MECH SYSTEMS INC.	3030 CENTERVILLE ROAD		ST. PAUL	MN	55117-1171	651 429 2302	651 429 9506	CHRIS CELL# 763-486-2529	TIM PETERSON  president  c:763-486-5726	RANDY PETERSON EST & PARTNER c:763-486-2526	RICK RUDEN EST. & PARTNER  c:763-486-2532	Chuck: 763-486-0291                         ** MUST HAVE A VALID P.O. NUMBER SM 10/10 **		
34290	HELICAL DYNAMICS, INC.	3600 HOLLY LANE NORTH	SUITE 10	PLYMOUTH	MN	55447	763 694 9245	763 551 1305					COD OR CREDIT CARD ONLY!!		
32353	H & S PLATINUM HTG LLC	1720 CUSHMAN DRIVE		LINCOLN	NE	68512	402 421 1573	402 421 1574	Hugh II - Owner / Mgr HVAC	Chuck - Project mgr					
64600	SCHWAB VOLLHABER LUBRATT	4600 CHURCHILL STREET		SHOREVIEW	MN	55126	651 481 8000	651 481 8621							
33540	HARRELSON MECH CONTR.INC.	6615 WINDMILL WAY	P.O. BOX 4366	WILMINGTON	NC	28405	910 799 6969	910 799 5671							
9124	BENDABLE METAL WORKS,INC.	P.O. BOX 1214		KENOSHA	WI	53141-1214	262 697 4461	262 697 4462							
33692	HARTWIG PLBG & HTG,INC.	20800 EAST BRINK STREET		HARVARD	IL	60033	815 943 4430	815 943 4490	JOHN KNIGHT			PriceDuct - Patrick			
57940	POWER MAINTENANCE	 RESOURCES, INC.	P.O. BOX 505	COLSTRIP	MT	59323	406 748 5535	406 748 5538							
49952	MIDWEST MECHANICAL GROUP	540 EXECUTIVE DRIVE		WILLOWBROOK	IL	60527	630 655 4200	630 655 4201							
1822	AGASSIZ MECHANICAL, INC.	6010 53RD AVENUE S.W.		FARGO	ND	58104	701 282 2420	701 282 2665	ALLAN Partner S/M Side						
10330	BOB'S TRI CITY SHEET MTL	BOX 186		TONICA	IL	61370	815 224 2879	815 224 5889							
48852	METAL MASTERS, INC.	3825 CRATER LAKE HWY.		MEDORD	OR	97504	541 779 1049	541 779 0215	.						
53590	NORTHWEST PIPE FITTINGS	P.O. BOX 920		RAPID CITY	SD	57709-0920	605 342 5587	605 342 0673							
3224	AIR QUALITY SPECIALISTS	1640 FIRE LAND DRIVE		GREEN BAY	WI	54311	920 469 7090	920 465 9530							
69260	STOCK ROOFING CO.,LLC	7731 MAIN ST NE		FRIDLEY	MN	55432-2526	763 780 3561	763 572 0230							
50145	MILBANK WINWATER WORKS	#743	P.O. BOX 1127	DAYTON,	OH	45401-1127	605 432 4594	605 432 5447							
262	ACR SUPPLY INC	PO BOX 2954		JACKSONVILLE	FL	32203-2954	281 820 4227	281 820 1144							
9975	BISMARCK HEATING & A/C	913 SOUTH 18TH STREET		BISMARCK	ND	58504	701 223 2338	701 223 2482							
27985	FORT DODGE ANIMAL HEALTH	P.O. BOX 518		FORT DODGE,	IA	50501	515 955 4600	515 955 9104							
15795	RM CHRIS SHEET METAL INC.	4185 WEST NIKE DRIVE		WEST JORDAN	UT	84088	801 280 4744	801 280 4745							
11750	BREWER HEATING, INC.	N8804 DOUGLAS STREET		RIPON	WI	54971	920 748 6494	920 748 6520							
38165	JEN MECHANICAL, INC.	803 HOPP HOLLOW DRIVE		ALTON	IL	62002	618 433 1720	618 466 1720							
3360	AIR SYSTEMS, INC.	915 CENTER STREET		CEDAR FALLS	IA	50613	319 277 2677	319 277 2682							
30845	GOTTSTEIN CONTRACTNG CORP	39 ELM ROAD	HUMBOLDT INDUST.PARK	HAZELTON	PA	18202-9711	570 454 7162	570 454 0262							
14820	CENTRAL COOLING, INC.	8692 DARLINGTON AVENUE		MONTICELLO	MN	55362	763 295 6185	763 295 6185	GERALD SHORTT						
38190	JEROME SHEET METAL SHOP	14383 FULMAR DRIVE		SOUTH BELOIT	IL	61080	815 389 3166	815 389 3809	LORI GOODROAD						
69145	STEVE'S HEATING & SERVICE	P.O. BOX 148		EAST BETHEL	MN	55011	763 434 5497	763 413 1041					HAS VANE SHEER. 5000 RAIL ONLY...PS 12/00		
70455	SYRMAC MANUFACTURING LLL	3523 MC KINNEY AVENUE	#220	DALLAS	TX	75204	888 379 7622	214 853 9240	ALL ORDERS TO BE PUT ON CR CARD!!  BE SURE	TO CONFIRM CC INFORMATION.  8/06  DLH					
65099	SELECT MECHANICAL SERV.	6219 CAMBRIDGE STREET		ST.LOUIS PARK	MN	55416-2416	952 926 4488	952 926 8847							
20960	DECOTEAU ELECTRIC	P.O. BOX 1771		BELCOURT	ND	58316	701 278 3220	701 477 6578							
22980	DUNN PLUMBING & MECH, INC	761 ORIOLE LANE		HUDSON	WI	54016	715 386 8152	715 531 1299	Mike cell: 715-760-0003	JOHN ECKENROPE	JAMES FABRICATORE	ROBERT SCHWARZENBEK		Edison NJ (732) 248-9530  fax 9540	
34997	HOCK MECHANICAL, INC.	512 SOUTH BREESE STREET		MILLSTADT	IL	62260-2018	618 476 1985	618 476 7515							
40055	KIDRON ELECTRIC &	MECHANICAL CONTRACTORS	P.O. BOX 248	KIDRON	OH	44636	330 857 2871	330 857 2831	BRIAN KIERNAN						
48815	METAL MAN HTG & COOLING	17N853 HARMONY RD		HAMPSHIRE	IL	60140-8383	815 827 3540	847 683 4067							
29268	GAUER HEATING & AIR COND	13807 390TH AVENUE		ABERDEEN	SD	57401	605 225 4464	605 225 4454							
52575	NEW ENGLAND SHEET METAL	P.O. BOX 11158		FRESNO	CA	93771	559 268 7375	559 268 5018							
29294	GEERTS PLBG & HTG., INC.	913 NORTH LINN AVENUE	P.O. BOX 365	NEW HAMPTON	IA	50659	641 394 3369	641 394 3884					ZIP CODE IS O.K. 4/11 SM		
42305	LAKELAND HEATING & A/C	2060 RACINE AVENUE SOUTH		LAKELAND	MN	55043	651 436 2256	651 436 2257	JEROME CELL 651-206-7419						
9606	BETCHER & WALKER PLBG/HTG	903 EAST CLIFTON STREET		TOMAH	WI	54660	608 372 5238	608 372 5234							
800	ACCEL MECHANICAL, LLC	P.O. BOX 1765		FARGO	ND	57107-1765	701 232 1592	701 232 4186	JOHN DRNEK	LEO VOITIK	Greg c:701-371-1201				
2448	AIR DISTRIBUTION SALES	503 WEST RILLITO		TUCSON	AZ	85705	520 622 4299	520 884 4822							
68200	SPIRAL MFG. CO., INC.	11419 N.W. YELLOWPINE ST.		COON RAPIDS	MN	55448	763 755 7677	763 755 6184							
63990	SAMCO, INC.	3840 NW 14TH STREET	SUITE C	TOPEKA	KS	66618	785 234 4000	785 234 3804							
77650	WALDINGER CORPORATION	1800 LEVEE ROAD	P.O. BOX 34774	NO.KANSAS CITY	MO	64116	816 421 7699	816 421 4277							
4045	AJ ELECTRIC,HTG,CLG, LLC	5804 HWY 36		BURLINGTON	WI	53105	262 249 0707	262 249 0022							
74555	UGSTAD PLUMBING, INC.	3209 EAST FIR AVENUE		FERGUS FALLS	MN	56537	218 736 4228	218 739 5649	BRAD K. BYLUND						
69350	STREET HEATING & S/M INC.	3303 CRAIG STREET		RAPID CITY,	SD	57701	605 342 5107	605 342 5225	                                         JH						
63194	S.A. MECHANICAL, INC.	5410 53RD AVENUE S.W.	UNIT #1	FARGO	ND	58104	701 281 9100	701 281 9111	SCOTT CELL 701-212-9174						
51450	MYERS HEATING & A/C	318 EAST CAPITOL		GRAND ISLAND	NE	68801	308 382 8153	308 382 8153							
23562	EASTERN BRIDGE LLC	386 RIVER ROAD		CLAREMONT	NH	03743	603 542 5202	603 542 5317							
20560	JOHN DAY COMPANY	P.O. BOX 3541		OMAHA	NE	68103	402 455 8000	402 457 3811						MUST SHIP VIA UPS COLLECT #557-5E0	
70464	SYSTEMP CORPORATION	3909 INDUSTRIAL DRIVE		ROCHESTER HILLS	MI	48309-3118	248 852 2100	248 852 7076							
27664	FORCED AIR PRODUCTS CORP.	2535 SOUTH 170TH STREET		NEW BERLIN	WI	53151	262 782 2434	262 782 3655							
5650	ANDERSON PLBG & HTG, INC.	621 FIRST AVENUE		ROCHELLE	IL	61068	815 562 8784	815 562 6194	RICK ANDERSON						
28022	4 SEASON AIR	67295 HIGHLAND ROAD		ASHLAND	WI	54806	715 682 8802	715 682 8010	Troy Weber						
1680	ADVANTAGE REFRIGERATION	     NORTH	16200 W.GLENDALE DR.	NEW BERLIN,	WI	53151	262 790 8883	262 783 9997					marshfield ph:715-384-5700                  terry gotter ext 400		
31442	GREELEY PLBG,HTG,&A/C LLC	20585 STATE HIGHWAY 28		GLENWOOD	MN	56334	320 634 4486	320 634 0280							
17676	COMPLETE HVAC,PLBG,ELEC.	210 EAST ELM STREET		ALBION	IL	62806	618 445 3329	618 445 3919							
49655	MID-STATES SUPPLY CO.INC.	P.O. BOX 410558		KANSAS CITY	MO	64141	816 842 4290	816 842 3630							
81400	ZIEN SERVICE, INC.	2303 WEST MILL ROAD		MILWAUKEE	WI	53209	414 351 8700	414 351 8705							
57980	POWERFILM, INC.	2337 230TH STREET		AMES	IA	50014	515 292 7606	515 292 1922	Steve Martens (pres				Make Solar Pannels		
65545	SHEET METAL CONNECTORS	5850 MAIN STREET N.E.		MINNEAPOLIS	MN	55432-5439	763 572 0000	763 572 1100						Prepay & Add Freight 7/03 SM	
6550	ATCO SERVICES, INC.	15924 DERWOOD ROAD		ROCKVILLE,	MD	20855-2140	301 417 0990	301 417 0991							
36940	INDUSTRIAL AUTO.&ENG.INC.	14022 LINCOLN STREET NE		HAM LAKE	MN	55304	763 450 3800	763 450 3850							
6029	APPROVED EQUAL CO. INC.	2361 WILSHIRE BLVD.STE B	PO BOX 159	MOUND	MN	55364	952 472 1122	952 472 4960							
10985	BOULDER CREEK STONE CO.	8282 ARTHUR STREET		SPRING LAKE PK	MN	55432	763 786 2341	763 717 7207	ALFRED SBRANA						
12875	BUILDING CONTROL GROUP	7625 BOONE AVE N		BROOKLYN PARK	MN	55428-1011	763 542 8844	763 545 3993							
16365	CLIMATE MAKERS, INC.	2951-100TH COURT NE	SUITE 100	BLAINE	MN	55449	763 786 5999	763 786 3893							
18060	CONTROL SERVICES OF MN.	2963 YORKTON BLVD		LITTLE CANADA	MN	55117-2088	651 765 9000	651 765 9001							
21850	DIRECT DIGITAL CONTROLS	5600 QUEENS AVE. NE	SUITE 400	OTSEGO	MN	55330	763 428 6336	763 428 8093							
26125	EXPRESS CENTRAL PLBG.	401 ASH AVE. NW	PO BOX 187	WADENA	MN	56482	218 631 1436	218 631 1438							
42308	LAKELAND TOOL & ENG.INC.	2939-6TH AVE. N.		ANOKA	MN	55303	763 422 8866	763 422 8867							
47250	MASTER MECHANICAL, INC.	1027 GEMINI ROAD		EAGAN	MN	55121	651 905 1600	651 905 1601	ED BULLOCK EXT 229	DAVE SCHULTZ    DAVE HANSON EXT# 231	DICK ERIKSON	STEVE NELSON  CINDY PETERS			
50595	MINNESOTA AIR, INC.	6901 W.OLD SHAKOPEE RD.		BLOOMINGTON	MN	55438	952 918 8000	952 918 8080							
50660	MN.STATE UNIV.-MANKATO	ACCOUNTS PAYABLE	236 WIGLEY ADMIN. CTR	MANKATO	MN	56001	507 389 1478	507 389 1812							
50700	MINVALCO, INC.	3340 GORHAM AVE.		MPLS	MN	55426-4267	952 920 0131	952 920 0236	ROBERT SCHULTZ						
74386	TWIN CITY DIE CASTINGS CO	1070 SE 33RD AVE.		LAUDERDALE	MN	55414	651 645 3611	651 645 0724							
79230	WESTERN HTG. & A/C, INC.	725 COUNTY ROAD 92 N.		INDEPENDENCE	MN	55359	763 479 2877	952 745 9309							
26059	EXCELSIOR MANUFACTURING	& SUPPLY CORP.	8756 W.35W SERV DR NE	BLAINE	MN	55449	763 780 8163	0 0000							
28085	FRANKENSIGNS	P.O. BOX 49301		BLAINE	MN	55449-0301	763 792 9363	0 0000							
21470	DEML HEATING & AIR COND.	1500 EAST MAIN STREET		OWATONNA	MN	55060	507 451 6388	507 451 4768							
27210	FINKEN, INC.	P.O. BOX 7190		ST. CLOUD	MN	56302	320 258 2005	320 258 2006							
79205	WESTERN ALLIED CORP.	P.O. BOX 3628		SANTA FE SPRNGS	CA	90670-1628	562 944 6341	562 944 7092	Be sure to get correct billing address.  We	have two Western Allied Corp!					
820	ACCURATE COMFORT SERV INC	118 SOUTH BARFIELD DRIVE	SUITE E	MARCO ISLAND	FL	34145	239 389 9600	239 389 9696	KEITH EVANS	CHUCK MARTIN	TOM WHIE	JIM COLLINS	Dave cell:239-450-1493		
73690	TRI CITY MECHANICAL, INC.	COMFORT SYSTEMS USA, INC.	6875 W.GALVESTON ST.	CHANDLER	AZ	85226-2516	480 940 8400	480 961 7200							
69370	STRATFORD METAL PRODUCTS	521 ERIE STREET		STRATFORD	ON	N5A2N7	519 273 0612	519 273 6309							
21921	DIVERSIFIED METAL FAB INC	1435 WANDA STREET		FERNDALE	MI	48220	248 541 0500	248 541 0300							
52280	NELSON FIRE PROTECTION	11028 RALEIGH COURT		ROCKFORD	IL	61115	815 877 6004	815 877 6042							
47440	MAYER ELECTRIC CORP.	7224 WINNETKA AVE. NORTH		BROOKLYN PARK	MN	55428-1622	763 537 9357	763 527 2309							
62360	ROGUE VALLEY MICRODEVICES	943 AUTOMATION WAY	SUITE F	MEDFORD	OR	97504	541 774 1900	541 774 1904							
